,Unnamed: 0,month,trip_id,vehicle_id,started_at,ended_at,duration,start_location_name,end_location_name,user_id,trip_ledger_id
416,416,May,1646290,1575055,2019-05-25 00:28:00,5/25/2019 0:57,0:29:55,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",35593744,1520702
417,417,May,1646307,3462247,2019-05-25 00:29:00,5/25/2019 0:57,0:28:23,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",35600627,1520694
418,418,May,1646343,7343079,2019-05-25 00:31:00,5/25/2019 0:39,0:07:53,"Sunshine Building, 120 Central Ave SW, Albuquerque, NM 87102, USA","315 8th St SW, Albuquerque, NM 87102, USA",35565152,1520352
419,419,May,1646381,8600566,2019-05-25 00:33:00,5/25/2019 0:36,0:02:30,"2110 Central Ave NE, Albuquerque, NM 87106, USA","Communication and Journalism, Redondo Dr NE, Albuquerque, NM 87106, USA",35601506,1520296
420,420,May,1646392,8763917,2019-05-25 00:34:00,5/25/2019 0:38,0:03:32,"101 State Hwy 313, Albuquerque, NM 87102, USA","101 State Hwy 313, Albuquerque, NM 87102, USA",35599899,1520328
421,421,May,1646401,6779794,2019-05-25 00:35:00,5/25/2019 0:46,0:11:35,"303 Central Ave NE, Albuquerque, NM 87102, USA","1800 4th St NW, Albuquerque, NM 87102, USA",35542288,1520491
422,422,May,1646421,2841549,2019-05-25 00:36:00,5/25/2019 1:36,1:00:07,"506 2nd St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",35573094,1521289
423,423,May,1646423,8600566,2019-05-25 00:36:00,5/25/2019 0:36,0:00:39,"Communication and Journalism, Redondo Dr NE, Albuquerque, NM 87106, USA","Communication and Journalism, Redondo Dr NE, Albuquerque, NM 87106, USA",35601364,1520302
424,424,May,1646435,8600566,2019-05-25 00:37:00,5/25/2019 0:51,0:14:41,"Communication and Journalism, Redondo Dr NE, Albuquerque, NM 87106, USA","3200 Central Ave SE, Albuquerque, NM 87106, USA",35601506,1520586
425,425,May,1646436,5977323,2019-05-25 00:37:00,5/25/2019 1:04,0:27:18,"1414 University Blvd SE, Albuquerque, NM 87106, USA","1415 University Blvd SE, Albuquerque, NM 87106, USA",35598885,1520822
426,426,May,1646442,3099752,2019-05-25 00:37:00,5/25/2019 0:51,0:14:16,"Communication and Journalism, Redondo Dr NE, Albuquerque, NM 87106, USA","Jones Motor Co., Albuquerque, NM 87106, USA",35601364,1520589
427,427,May,1646480,4001905,2019-05-25 00:39:00,5/25/2019 0:50,0:11:25,"315 8th St SW, Albuquerque, NM 87102, USA","101 State Hwy 313, Albuquerque, NM 87102, USA",35565152,1520573
428,428,May,1646517,9938376,2019-05-25 00:41:00,5/25/2019 1:03,0:21:26,"511 Keleher Ave NW, Albuquerque, NM 87102, USA","413 2nd St SW, Albuquerque, NM 87102, USA",35592382,1520801
429,429,May,1646531,5056156,2019-05-25 00:42:00,5/25/2019 0:59,0:17:08,"5th @ Marquette, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",35553312,1520737
430,430,May,1646560,4454304,2019-05-25 00:44:00,5/25/2019 0:56,0:11:57,"301 Tijeras Ave NW, Albuquerque, NM 87102, USA","328 Marquette Ave NW, Albuquerque, NM 87102, USA",35563113,1520661
431,431,May,1646597,2079970,2019-05-25 00:45:00,5/25/2019 1:31,0:45:19,"1500 Central Ave SW, Albuquerque, NM 87104, USA","1701 San Patricio Ave SW, Albuquerque, NM 87104, USA",35603426,1521211
432,432,May,1646626,5834326,2019-05-25 00:47:00,5/25/2019 1:41,0:54:07,"1500 Central Ave SW, Albuquerque, NM 87104, USA","1701 San Patricio Ave SW, Albuquerque, NM 87104, USA",35604593,1521367
433,433,May,1646629,1515374,2019-05-25 00:47:00,5/25/2019 0:52,0:04:38,"851 Silver Ave SW, Albuquerque, NM 87102, USA","417 2nd St SW, Albuquerque, NM 87102, USA",35570933,1520600
434,434,May,1646670,9278164,2019-05-25 00:49:00,5/25/2019 1:08,0:18:17,"328 Marquette Ave NW, Albuquerque, NM 87102, USA","502 Fruit Ave NW, Albuquerque, NM 87102, USA",35555323,1520894
435,435,May,1646705,2823415,2019-05-25 00:51:00,5/25/2019 0:54,0:02:45,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","200 3rd St NW, Albuquerque, NM 87102, USA",35565152,1520632
436,436,May,1646720,8594460,2019-05-25 00:52:00,5/25/2019 0:55,0:02:57,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA",,35605521,1520652
437,437,May,1646743,1041057,2019-05-25 00:54:00,5/25/2019 1:10,0:16:34,"1801 18th St NW, Albuquerque, NM 87104, USA","160 Central Ave SW, Albuquerque, NM 87102, USA",35576882,1520942
438,438,May,1646744,3342938,2019-05-25 00:54:00,5/25/2019 1:12,0:18:08,"328 Marquette Ave NW, Albuquerque, NM 87102, USA","415 Tijeras Ave NW, Albuquerque, NM 87102, USA",35606059,1520957
439,439,May,1646758,4947439,2019-05-25 00:55:00,5/25/2019 1:34,0:39:50,"200 3rd St NW, Albuquerque, NM 87102, USA",,35565152,1521266
440,440,May,1646782,7557387,2019-05-25 00:56:00,5/25/2019 1:10,0:13:46,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","215 Central Ave NW, Albuquerque, NM 87102, USA",35576645,1520935
441,441,May,1646816,8825568,2019-05-25 00:58:00,5/25/2019 1:06,0:07:44,"401 3rd St NW, Albuquerque, NM 87102, USA","415 Roma Ave NW, Albuquerque, NM 87102, USA",35563113,1520853
442,442,May,1646847,5107885,2019-05-25 01:00:00,5/25/2019 2:39,1:39:22,"401 2nd St NW, Albuquerque, NM 87102, USA","502 Fruit Ave NW, Albuquerque, NM 87102, USA",35553312,1522023
443,443,May,1646867,3099752,2019-05-25 01:01:00,5/25/2019 1:13,0:12:12,"3200 Central Ave SE, Albuquerque, NM 87106, USA","Engineering and Science Computer Pod, Albuquerque, NM 87106, USA",35601506,1520976
444,444,May,1646868,8600566,2019-05-25 01:01:00,5/25/2019 1:13,0:12:18,"3200 Central Ave SE, Albuquerque, NM 87106, USA","Electrical & Computer Engineering/Centennial Library, Albuquerque, NM 87106, USA",35601364,1520981
445,445,May,1646882,6692980,2019-05-25 01:02:00,5/25/2019 1:04,0:01:39,"2901 Central Ave NE, Albuquerque, NM 87106, USA","Central @ Girard, Albuquerque, NM 87106, USA",35607497,1520821
446,446,May,1646885,1372704,2019-05-25 01:02:00,5/25/2019 1:13,0:10:13,"2901 Central Ave NE, Albuquerque, NM 87106, USA","2500 Central Ave SE, Albuquerque, NM 87106, USA",35599764,1520970
447,447,May,1646889,2823415,2019-05-25 01:03:00,5/25/2019 1:32,0:29:54,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","509 Central Ave SW, Albuquerque, NM 87102, USA",35606800,1521236
448,448,May,1646891,9053377,2019-05-25 01:03:00,5/25/2019 1:12,0:09:31,"2901 Central Ave NE, Albuquerque, NM 87106, USA","2500 Central Ave SE, Albuquerque, NM 87106, USA",35599509,1520961
449,449,May,1646892,3462247,2019-05-25 01:03:00,5/25/2019 1:41,0:38:15,"321 4th St NW, Albuquerque, NM 87102, USA","519 6th St SW, Albuquerque, NM 87102, USA",5890450,1521364
450,450,May,1646911,8949574,2019-05-25 01:04:00,5/25/2019 1:52,0:47:44,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","500 4th St NW, Albuquerque, NM 87102, USA",35606126,1521487
451,451,May,1646915,1587987,2019-05-25 01:04:00,5/25/2019 1:31,0:27:15,"510 Central Ave SW, Albuquerque, NM 87102, USA","716 Gold Ave SW, Albuquerque, NM 87102, USA",35607412,1521218
452,452,May,1646927,2257771,2019-05-25 01:05:00,5/25/2019 1:23,0:18:35,"502 Fruit Ave NW, Albuquerque, NM 87102, USA","415 Roma Ave NW, Albuquerque, NM 87102, USA",35595642,1521112
453,453,May,1646931,6705703,2019-05-25 01:05:00,5/25/2019 1:08,0:02:52,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",35572370,1520905
454,454,May,1646966,6696108,2019-05-25 01:07:00,5/25/2019 1:14,0:06:40,"109 Broadway Blvd NE, Albuquerque, NM 87102, USA","101 Broadway Blvd NE, Albuquerque, NM 87102, USA",35584010,1520985
455,455,May,1646983,1575055,2019-05-25 01:09:00,5/25/2019 1:21,0:12:12,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35561427,1521084
456,456,May,1646985,5323295,2019-05-25 01:09:00,5/25/2019 1:27,0:18:31,"Mitchell Hall (Classrooms), Albuquerque, NM 87106, USA","Electrical & Computer Engineering/Centennial Library, Albuquerque, NM 87106, USA",35608573,1521160
457,457,May,1646991,3642036,2019-05-25 01:09:00,5/25/2019 1:17,0:07:30,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","400 Central Ave SW, Albuquerque, NM 87102, USA",35599145,1521019
458,458,May,1646997,2693271,2019-05-25 01:09:00,5/25/2019 1:12,0:02:20,"407 Central Ave SW, Albuquerque, NM 87102, USA","413 Central Ave NW, Albuquerque, NM 87102, USA",35555440,1520956
459,459,May,1647043,1372704,2019-05-25 01:13:00,5/25/2019 1:29,0:15:39,"2500 Central Ave SE, Albuquerque, NM 87106, USA","Roosevelt Park, 500 Spruce St SE, Albuquerque, NM 87106, USA",35599764,1521179
460,460,May,1647054,9053377,2019-05-25 01:14:00,5/25/2019 1:29,0:15:02,"2500 Central Ave SE, Albuquerque, NM 87106, USA","Roosevelt Park, 500 Spruce St SE, Albuquerque, NM 87106, USA",35599509,1521184
461,461,May,1647101,5683625,2019-05-25 01:18:00,5/25/2019 1:22,0:04:19,"Central @ New York, Albuquerque, NM 87104, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35494449,1521096
462,462,May,1647103,4219049,2019-05-25 01:18:00,5/25/2019 2:34,1:16:19,"2nd @ Marquette, Albuquerque, NM 87102, USA","2820 Central Ave SE, Albuquerque, NM 87106, USA",35610436,1521969
463,463,May,1647114,3355116,2019-05-25 01:18:00,5/25/2019 1:40,0:21:33,"402 High St SE, Albuquerque, NM 87102, USA","514 Walter St SE, Albuquerque, NM 87102, USA",35554062,1521347
464,464,May,1647116,1591106,2019-05-25 01:19:00,5/25/2019 1:40,0:21:05,"2nd @ Marquette, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35609093,1521340
465,465,May,1647117,6931568,2019-05-25 01:19:00,5/25/2019 1:40,0:21:03,"2nd @ Marquette, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35609020,1521341
466,466,May,1647118,7623985,2019-05-25 01:19:00,5/25/2019 1:22,0:03:09,"723 Silver Ave SW, Albuquerque, NM 87102, USA","716 Gold Ave SW, Albuquerque, NM 87102, USA",35535585,1521092
467,467,May,1647149,2084546,2019-05-25 01:21:00,5/25/2019 1:58,0:36:59,"518 Central Ave NW, Albuquerque, NM 87102, USA","518 Central Ave NW, Albuquerque, NM 87102, USA",35476265,1521563
468,468,May,1647152,2506595,2019-05-25 01:21:00,5/25/2019 1:51,0:29:49,"Albuquerque Convention Center, Albuquerque, NM 87102, USA","Central @ New York, Albuquerque, NM 87104, USA",35607393,1521477
469,469,May,1647153,4342174,2019-05-25 01:21:00,5/25/2019 1:50,0:29:22,"401 2nd St NW, Albuquerque, NM 87102, USA","Central @ New York, Albuquerque, NM 87104, USA",35606167,1521471
470,470,May,1647203,3642036,2019-05-25 01:25:00,5/25/2019 1:42,0:16:35,"320 Central Ave NW, Albuquerque, NM 87102, USA","1715 Escalante Ave SW, Albuquerque, NM 87104, USA",35611902,1521376
471,471,May,1647204,1297128,2019-05-25 01:25:00,5/25/2019 1:58,0:33:03,"600 Central Ave NW, Albuquerque, NM 87102, USA","518 Central Ave NW, Albuquerque, NM 87102, USA",35606839,1521574
472,472,May,1647206,4011047,2019-05-25 01:25:00,5/25/2019 2:04,0:39:06,"501 Copper Ave NW, Albuquerque, NM 87102, USA","1 Civic Plaza NW, Albuquerque, NM 87102, USA",35610095,1521649
473,473,May,1647221,7557387,2019-05-25 01:26:00,5/25/2019 1:37,0:11:10,"125 2nd St NW, Albuquerque, NM 87102, USA","125 2nd St NW, Albuquerque, NM 87102, USA",35576882,1521307
474,474,May,1647222,2741467,2019-05-25 01:26:00,5/25/2019 2:32,1:06:00,"423 Central Ave NE, Albuquerque, NM 87102, USA","Central @ Edith, Albuquerque, NM 87102, USA",35611109,1521937
475,475,May,1647234,7841444,2019-05-25 01:27:00,5/25/2019 1:51,0:24:18,"424 Central Ave SE, Albuquerque, NM 87102, USA","320 Arno St NE, Albuquerque, NM 87102, USA",35548685,1521483
476,476,May,1647238,1223831,2019-05-25 01:27:00,5/25/2019 2:19,0:51:22,"524 Central Ave SW, Albuquerque, NM 87102, USA","505 Central Ave NW, Albuquerque, NM 87102, USA",35607522,1521807
477,477,May,1647247,8825568,2019-05-25 01:28:00,5/25/2019 1:32,0:04:18,"505 5th St NW, Albuquerque, NM 87102, United States","410 Central Ave SW, Albuquerque, NM 87102, USA",35563113,1521234
478,478,May,1647255,9107475,2019-05-25 01:28:00,5/25/2019 1:54,0:26:13,"216 Central Ave SW, Albuquerque, NM 87102, USA","110 Tulane Dr SE, Albuquerque, NM 87106, USA",35576645,1521512
479,479,May,1647274,4550171,2019-05-25 01:29:00,5/25/2019 2:17,0:48:08,"809 Copper Ave NW, Albuquerque, NM 87102, USA","803 Marquette Ave NW, Albuquerque, NM 87102, USA",35586803,1521798
480,480,May,1647275,3885791,2019-05-25 01:29:00,5/25/2019 1:42,0:12:14,"111 4th St SW, Albuquerque, NM 87102, USA","1715 Escalante Ave SW, Albuquerque, NM 87104, USA",35612885,1521375
481,481,May,1647282,5299111,2019-05-25 01:30:00,5/25/2019 1:41,0:11:29,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","9 Silver Ave SE, Albuquerque, NM 87106, USA",35612614,1521369
482,482,May,1647302,7623985,2019-05-25 01:32:00,5/25/2019 2:15,0:43:37,"716 Gold Ave SW, Albuquerque, NM 87102, USA","504 Central Ave NW, Albuquerque, NM 87102, USA",35607412,1521774
483,483,May,1647321,8891856,2019-05-25 01:33:00,5/25/2019 2:02,0:28:30,"225 Gold Ave SW, Albuquerque, NM 87102, USA","100 Broadway Blvd SE, Albuquerque, NM 87102, USA",35611751,1521614
484,484,May,1647329,3307879,2019-05-25 01:34:00,5/25/2019 1:43,0:09:19,"111 Marble Ave NW, Albuquerque, NM 87102, USA","193 1st St SW, Albuquerque, NM 87102, USA",35595039,1521394
485,485,May,1647332,3786248,2019-05-25 01:34:00,5/25/2019 1:43,0:09:07,"111 Marble Ave NW, Albuquerque, NM 87102, USA","193 1st St SW, Albuquerque, NM 87102, USA",35592542,1521393
486,486,May,1647339,8161160,2019-05-25 01:34:00,5/25/2019 1:46,0:11:38,"511 Keleher Ave NW, Albuquerque, NM 87102, USA","511 Keleher Ave NW, Albuquerque, NM 87102, USA",35573530,1521424
487,487,May,1647343,4947439,2019-05-25 01:34:00,5/25/2019 2:02,0:27:09,"Sunshine Building, 120 Central Ave SW, Albuquerque, NM 87102, USA","101 Broadway Blvd NE, Albuquerque, NM 87102, USA",35611303,1521612
488,488,May,1647347,1579133,2019-05-25 01:35:00,5/25/2019 1:39,0:04:15,"University of New Mexico South, Albuquerque, NM 87106, United States","1414 University Blvd SE, Albuquerque, NM 87106, USA",35533431,1521335
489,489,May,1647353,6354071,2019-05-25 01:35:00,5/25/2019 1:41,0:05:20,"115 2nd St SW, Albuquerque, NM 87102, USA","115 2nd St SW, Albuquerque, NM 87102, USA",35613651,1521355
490,490,May,1647379,2841549,2019-05-25 01:37:00,5/25/2019 1:59,0:22:26,"401 3rd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35612310,1521584
491,491,May,1647393,5058712,2019-05-25 01:38:00,5/25/2019 2:17,0:39:05,"501 Copper Ave NW, Albuquerque, NM 87102, USA","502 Fruit Ave NW, Albuquerque, NM 87102, USA",35555037,1521795
492,492,May,1647394,3567880,2019-05-25 01:38:00,5/25/2019 1:44,0:06:29,"100 Silver Ave SW, Albuquerque, NM 87102, USA","413 2nd St SW, Albuquerque, NM 87102, USA",35578579,1521406
493,493,May,1647419,1591106,2019-05-25 01:40:00,5/25/2019 2:01,0:21:28,"401 3rd St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",35612555,1521609
494,494,May,1647420,1661350,2019-05-25 01:40:00,5/25/2019 1:42,0:02:15,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",35576882,1521384
495,495,May,1647425,2584557,2019-05-25 01:40:00,5/25/2019 1:48,0:07:18,"215 Yale Blvd SE, Albuquerque, NM 87106, USA","528 Spruce St SE, Albuquerque, NM 87106, USA",35537948,1521444
496,496,May,1647434,6705703,2019-05-25 01:41:00,5/25/2019 1:53,0:12:33,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35568884,1521502
497,497,May,1647442,6354071,2019-05-25 01:41:00,5/25/2019 1:53,0:12:07,"Sunshine Building, 120 Central Ave SW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35613776,1521498
498,498,May,1647457,3520467,2019-05-25 01:42:00,5/25/2019 1:54,0:11:49,"1400 Central Ave SE, Albuquerque, NM 87106, USA","110 Tulane Dr SE, Albuquerque, NM 87106, USA",35576882,1521511
499,499,May,1647469,5683625,2019-05-25 01:43:00,5/25/2019 1:49,0:06:03,"2424 Central Ave SW, Albuquerque, NM 87104, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35566644,1521463
500,500,May,1647486,1515374,2019-05-25 01:45:00,5/25/2019 1:53,0:08:04,"417 2nd St SW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35613651,1521501
501,501,May,1647500,9053377,2019-05-25 01:46:00,5/25/2019 1:59,0:13:04,"501 Sycamore St SE, Albuquerque, NM 87106, USA","2550 Central Ave SE, Albuquerque, NM 87106, USA",35599509,1521583
502,502,May,1647502,1372704,2019-05-25 01:46:00,5/25/2019 1:59,0:12:27,"Roosevelt Park, 500 Spruce St SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",35599764,1521581
503,503,May,1647541,6382403,2019-05-25 01:50:00,5/25/2019 1:53,0:02:53,"1015 Rio Grande Blvd NW, Albuquerque, NM 87104, USA","1015 Rio Grande Blvd NW, Albuquerque, NM 87104, USA",35613913,1521499
504,504,May,1647558,3567880,2019-05-25 01:51:00,5/25/2019 1:58,0:06:26,"417 2nd St SW, Albuquerque, NM 87102, USA","102 4th St NW, Albuquerque, NM 87102, USA",35578579,1521562
505,505,May,1647562,6926587,2019-05-25 01:52:00,5/25/2019 2:04,0:11:56,"316 Tijeras Ave NE, Albuquerque, NM 87102, USA","Communication and Journalism, Redondo Dr NE, Albuquerque, NM 87106, USA",35548685,1521639
506,506,May,1647567,4932492,2019-05-25 01:52:00,5/25/2019 2:12,0:20:10,"413 2nd St SW, Albuquerque, NM 87102, USA","505 Central Ave NW, Albuquerque, NM 87102, USA",35565152,1521735
507,507,May,1647572,5323295,2019-05-25 01:53:00,5/25/2019 1:58,0:05:54,"Engineering and Science Computer Pod, Albuquerque, NM 87106, USA","2110 Central Ave NE, Albuquerque, NM 87106, USA",35601506,1521578
508,508,May,1647575,8600566,2019-05-25 01:53:00,5/25/2019 1:58,0:04:52,"Electrical & Computer Engineering/Centennial Library, Albuquerque, NM 87106, USA","2110 Central Ave NE, Albuquerque, NM 87106, USA",35601364,1521564
509,509,May,1647577,6382403,2019-05-25 01:54:00,5/25/2019 2:05,0:10:47,"1001 Rio Grande Blvd NW, Albuquerque, NM 87104, USA","2121 Hollywood Ave NW, Albuquerque, NM 87104, USA",35613913,1521653
510,510,May,1647579,7515889,2019-05-25 01:54:00,5/25/2019 2:05,0:11:08,"1015 Rio Grande Blvd NW, Albuquerque, NM 87104, USA","2121 Hollywood Ave NW, Albuquerque, NM 87104, USA",35617351,1521667
511,511,May,1647600,2693271,2019-05-25 01:55:00,5/25/2019 1:58,0:02:38,"407 Central Ave NW, Albuquerque, NM 87102, USA",,35604731,1521570
512,512,May,1649409,7396316,2019-05-25 13:08:00,5/25/2019 13:49,0:40:54,"412 Gold Ave SW, Albuquerque, NM 87102, USA","412 Gold Ave SW, Albuquerque, NM 87102, USA",35532065,1523583
513,513,May,1649417,2383084,2019-05-25 13:13:00,5/25/2019 13:18,0:05:04,"2002 Central Ave SW, Albuquerque, NM 87104, USA","217 13th St NW, Albuquerque, NM 87102, USA",35744858,1523507
514,514,May,1649480,6692980,2019-05-25 13:35:00,5/25/2019 13:57,0:22:23,"Central @ Girard, Albuquerque, NM 87106, USA","1300 Woodward Rd SE, Albuquerque, NM 87106, USA",28858856,1523622
515,515,May,1649483,1564954,2019-05-25 13:37:00,5/25/2019 13:57,0:20:44,"3005 Central Ave NE, Albuquerque, NM 87106, USA","1330 Woodward Rd SE, Albuquerque, NM 87106, USA",35735442,1523623
516,516,May,1649526,5293511,2019-05-25 13:47:00,5/25/2019 14:12,0:24:53,"2950 Central Ave SE, Albuquerque, NM 87106, USA","2602 Silver Ave SE, Albuquerque, NM 87106, USA",35537948,1523706
517,517,May,1649570,2224595,2019-05-25 13:54:00,5/25/2019 14:18,0:23:19,"722 Central Ave SW, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35534284,1523732
518,518,May,1649589,1509739,2019-05-25 13:58:00,5/25/2019 14:17,0:19:35,"718 Rte 66, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35753424,1523731
519,519,May,1649718,1292599,2019-05-25 14:17:00,5/25/2019 15:02,0:44:57,"420 Central Ave SW, Albuquerque, NM 87102, USA","216 Central Ave SW, Albuquerque, NM 87102, USA",35755862,1524058
520,520,May,1649743,1509739,2019-05-25 14:20:00,5/25/2019 14:23,0:02:43,"722 Central Ave SW, Albuquerque, NM 87102, USA","1012 Central Ave SW, Albuquerque, NM 87102, USA",35600600,1523765
521,521,May,1649787,2693271,2019-05-25 14:25:00,5/25/2019 14:31,0:05:51,"407 Central Ave NW, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35758286,1523804
522,522,May,1649792,5246978,2019-05-25 14:25:00,5/25/2019 14:49,0:23:38,"420 Central Ave SW, Albuquerque, NM 87102, USA","423 Central Ave NW, Albuquerque, NM 87102, USA",35662870,1523940
523,523,May,1649806,9895157,2019-05-25 14:27:00,5/25/2019 14:31,0:03:41,"423 Central Ave NW, Albuquerque, NM 87102, USA","717 Central Ave NW, Albuquerque, NM 87102, USA",35758044,1523803
524,524,May,1649828,8017941,2019-05-25 14:29:00,5/25/2019 14:39,0:09:29,"500 Central Ave SW, Albuquerque, NM 87102, USA","524 Central Ave SW, Albuquerque, NM 87102, USA",35758977,1523857
525,525,May,1649849,1896127,2019-05-25 14:32:00,5/25/2019 14:40,0:08:20,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","600 Central Ave SE, Albuquerque, NM 87102, USA",35758978,1523870
526,526,May,1649851,6810958,2019-05-25 14:32:00,5/25/2019 14:48,0:16:12,"3125 Summit Pl NE, Albuquerque, NM 87106, USA","3212 Loma Vista Pl NE, Albuquerque, NM 87106, USA",35610475,1523936
527,527,May,1649923,2383084,2019-05-25 14:41:00,5/25/2019 14:53,0:11:24,"217 13th St NW, Albuquerque, NM 87102, USA","217 13th St NW, Albuquerque, NM 87102, USA",35744858,1523977
